"concept_id","concept_synonym_name","language_concept_id"
43017848,"Replacement of Right Knee Joint with Oxidized Zirconium on Polyethylene Synthetic Substitute, Open Approach",4180186
43017848,"Replacement of R Knee Jt with Zirc on Poly, Open Approach",4180186
21084673,"fondaparinux 12.5 MG/ML Prefilled Syringe [Arixtra] Box of 10",4180186
44105282,"Warfarin 2.5 MG [Apo-Warfarin]",4180186
41411044,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 10 by Orifarm Leverkus",4180186
2767137,"Medical and Surgical @ Lower Bones @ Repair @ Acetabulum, Right @ Open @ No Device @ No Qualifier",4180186
2767137,"Repair Right Acetabulum, Open Approach",4180186
45376661,"Warfarin Sodium 5 MG Oral Tablet [Coumadin]",4180186
44825921,"Extradural hem-coma NOS",4180186
44825921,"Extradural hemorrhage following injury with open intracranial wound, with loss of consciousness of unspecified duration",4180186
41334824,"1 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 24 by Axicorp",4180186
45110061,"warfarin sodium 2 MG Oral Tablet",4180186
2725386,"Bypass 4+ Cor Art from L Int Mammary w Autol Art, Perc Endo",4180186
2725386,"Bypass Coronary Artery, Four or More Arteries from Left Internal Mammary with Autologous Arterial Tissue, Percutaneous Endoscopic Approach",4180186
2725386,"Medical and Surgical @ Heart and Great Vessels @ Bypass @ Coronary Artery, Four or More Arteries @ Percutaneous Endoscopic @ Autologous Arterial Tissue @ Internal Mammary, Left",4180186
40974530,"argatroban 40 MG/ML Injectable Solution [Argatra] Box of 1",4180186
45173714,"Warfarin Sodium 2 MG Oral Tablet [Jantoven]",4180186
4302815,"Laparoscopic coronary artery bypass using robotic assistance",4180186
4302815,"Laparoscopic coronary artery bypass using robotic assistance (procedure)",4180186
4302815,"RACAB - Robot assisted coronary artery bypass",4180186
4302815,"Robot assisted coronary artery bypass",4180186
4302815,"Robot assisted laparoscopic coronary artery bypass",4180186
44917064,"Warfarin Sodium 4 MG Oral Tablet",4180186
36714994,"Atrial flutter type 1",4180186
36714994,"Atrial flutter type I",4180186
36714994,"Typical atrial flutter",4180186
36714994,"Typical atrial flutter (disorder)",4180186
2213524,"Individual psychotherapy, insight oriented, behavior modifying and/or supportive, in an office or outpatient facility, approximately 75 to 80 minutes face-to-face with the patient",4180186
2213524,"INDIVIDUAL PSYCHOTHERAPY, INSIGHT ORIENTED, BEHAVIOR MODIFYING AND/OR SUPPORTIVE, IN AN OFFICE OR OUTPATIENT FACILITY, APPROXIMATELY 75 TO 80 MINUTES FACE-TO-FACE WITH THE PATIENT",4180186
2213524,"INDIV PSYCTX OFFICE/OUTPATIENT 75-80 MIN",4180186
2213524,"Psytx office 75-80 min",4180186
2213524,"PSYTX OFFICE 75-80 MIN",4180186
8717,"Inpatient Hospital",4180186
43148653,"rivaroxaban 10 MG Delayed Release Oral Tablet [Xarelto] Box of 5",4180186
44875395,"Warfarin Sodium 5 MG Oral Tablet",4180186
41334828,"1 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 10 by Cc",4180186
41405061,"0.2 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Clexane] Box of 10 by Gerke",4180186
40163511,"Coumadin 1 MG Oral Tablet",4180186
40163511,"Warfarin Sodium 1 MG Oral Tablet [Coumadin]",4180186
41411660,"0.8 ML Enoxaparin 100 MG/ML Prefilled Syringe [Klexane] Box of 10 by Eurim-Pharm",4180186
193782,"End stage chronic renal failure",4180186
193782,"End stage kidney disease",4180186
193782,"End-stage renal disease",4180186
193782,"End-stage renal disease (disorder)",4180186
193782,"ESCRF - End stage chronic renal failure",4180186
193782,"ESRD - End stage renal disease",4180186
193782,"ESRF - End stage renal failure",4180186
41334971,"1 ML Enoxaparin 10000 UNT/ML Injectable Solution Box of 10",4180186
440846,"Blood coagulation disorder, categorised by value of screening test",4180186
440846,"Blood coagulation disorder, categorized by value of screening test",4180186
440846,"Blood coagulation disorder, categorized by value of screening test (disorder)",4180186
45244487,"Warfarin Sodium 2 MG Oral Tablet",4180186
43857913,"Enoxaparin 100 MG/ML Injectable Solution Box of 9",4180186
44837175,"Diverticulosis of small intestine with hemorrhage",4180186
44837175,"Dvrtclo sml int w hmrhg",4180186
45088080,"Warfarin Sodium 5 MG Oral Tablet",4180186
41410522,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe [Klexane] Box of 24",4180186
42876404,"0.8 ML fondaparinux 12.5 MG/ML Prefilled Syringe [Arixtra] Box of 10 by Eurim-Pharm",4180186
763793,"Closed subcapital fracture of left femur",4180186
763793,"Closed subcapital fracture of left femur (disorder)",4180186
45345101,"Warfarin Sodium 7.5 MG Oral Tablet [Coumadin]",4180186
41406702,"0.4 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Lovenox] Box of 20 by Orifarm Leverkus",4180186
80591,"Superficial injury of hand without infection",4180186
80591,"Superficial injury of hand without infection (disorder)",4180186
40860638,"Dalteparin 12.5 UNT/ML [Fragmin]",4180186
2414349,"Services provided in the office at times other than regularly scheduled office hours, or days when the office is normally closed",4180186
2414349,"Services provided in the office at times other than regularly scheduled office hours, or days when the office is normally closed (eg, holidays, Saturday or Sunday), in addition to basic service",4180186
2414349,"Services provided in the office when the office is normally closed",4180186
2414349,"SERVICES PROVIDED OFFICE OTH/THN REG SCHED HOURS",4180186
41257676,"rivaroxaban 20 MG Oral Tablet [Xarelto] Box of 98 by Orifarm Leverkus",4180186
41405191,"0.2 ML Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 10",4180186
43172434,"Dalteparin 12500 UNT/ML Prefilled Syringe [Fragmin] Box of 6",4180186
4050429,"Dilutional exchange transfusion",4180186
4050429,"Dilutional exchange transfusion (procedure)",4180186
45123714,"Warfarin Sodium 4 MG Oral Tablet [Coumadin]",4180186
41181668,"apixaban 2.5 MG Oral Tablet Box of 200",4180186
44850191,"warfarin sodium 5 MG Oral Tablet [Coumadin]",4180186
45242847,"Warfarin Sodium 4 MG Oral Tablet",4180186
35806268,"TD",4180186
35806268,"Thal-Dex",4180186
35806268,"Thalidomide and Dexamethasone",4180186
35806268,"Thalidomide, Dexamethasone",4180186
433052,"Intracranial haemorrhage following injury with open intracranial wound AND no loss of consciousness",4180186
433052,"Intracranial hemorrhage following injury with open intracranial wound AND no loss of consciousness",4180186
433052,"Intracranial hemorrhage following injury with open intracranial wound AND no loss of consciousness (disorder)",4180186
41350948,"4 ML Enoxaparin 10 UNT/ML Injectable Solution",4180186
44827313,"Hx TIA/stroke w/o resid",4180186
44827313,"Personal history of transient ischemic attack (TIA), and cerebral infarction without residual deficits",4180186
2107518,"EMBLC/THRMBC INNOMINATE SUBCLAVIAN ARTERY",4180186
2107518,"Embolectomy of innominate artery by aspiration using catheter via thoracic incision",4180186
2107518,"Embolectomy of innominate artery using balloon catheter via thoracic incision",4180186
2107518,"Embolectomy of innominate artery using catheter via thoracic incision",4180186
2107518,"Embolectomy of innominate artery via thoracic incision",4180186
2107518,"Embolectomy of innominate artery with direct removal of embolus via thoracic incision",4180186
2107518,"Embolectomy of subclavian artery using balloon catheter via thoracic incision",4180186
2107518,"Embolectomy of subclavian artery using catheter via thoracic incision",4180186
2107518,"Embolectomy of subclavian artery via thoracic incision",4180186
2107518,"Embolectomy of subclavian artery with direct removal of embolus via thoracic incision",4180186
2107518,"Embolectomy or thrombectomy, with or without catheter; innominate, subclavian artery, by thoracic incision",4180186
2107518,"Removal of blood clot in artery",4180186
2107518,"Thrombectomy of innominate artery by aspiration using catheter via thoracic incision",4180186
2107518,"Thrombectomy of innominate artery using balloon catheter via thoracic incision",4180186
2107518,"Thrombectomy of innominate artery using catheter via thoracic incision",4180186
2107518,"Thrombectomy of innominate artery via thoracic incision",4180186
2107518,"Thrombectomy of innominate artery with direct removal of thrombus via thoracic incision",4180186
2107518,"Thrombectomy of subclavian artery by aspiration using catheter via thoracic incision",4180186
2107518,"Thrombectomy of subclavian artery using balloon catheter via thoracic incision",4180186
2107518,"Thrombectomy of subclavian artery using catheter via thoracic incision",4180186
2107518,"Thrombectomy of subclavian artery via thoracic incision",4180186
2107518,"Thrombectomy of subclavian artery with direct removal of thrombus via thoracic incision",4180186
4046358,"TACI - Total anterior cerebral circulation infarction",4180186
4046358,"TACS - Total anterior cerebral circulation stroke",4180186
4046358,"Total anterior cerebral circulation infarction",4180186
4046358,"Total anterior cerebral circulation infarction (disorder)",4180186
4046358,"Total anterior cerebral circulation stroke",4180186
4034297,"Excision arthroplasty of the hip",4180186
4034297,"Excision arthroplasty of the hip (procedure)",4180186
4034297,"Girdlestone arthroplasty",4180186
4034297,"Girdlestone procedure of hip",4180186
44832798,"Cerebellar or brain stem contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",4180186
44832798,"Opn cerebe cont-prol com",4180186
41319091,"Warfarin 5 MG Oral Tablet [Coumadin] Box of 100 by Eurim-Pharm",4180186
43039633,"2.5 ML argatroban 100 MG/ML Injectable Solution [ARGANOVA] Box of 6",4180186
21078768,"0.2 ML Dalteparin 25000 UNT/ML Prefilled Syringe [Fragmin] Box of 10 by Mawdsley-Brooks",4180186
44835128,"Open fractures involving skull or face with other bones, with cerebral laceration and contusion, unspecified state of consciousness",4180186
44835128,"Opn skl/oth fx/cereb lac",4180186
45056834,"Warfarin Sodium 3 MG Oral Tablet",4180186
41411657,"0.8 ML fondaparinux 12.5 MG/ML Prefilled Syringe [Arixtra] Box of 7 by Orifarm Leverkus",4180186
41404861,"0.2 ML Dalteparin 12.5 UNT/ML Prefilled Syringe [Fragmin] Box of 20 by Kohlpharma",4180186
44885170,"Warfarin Sodium 2 MG Oral Tablet",4180186
2105082,"Ligamentous reconstruction (augmentation), knee; intra-articular (open) and extra-articular",4180186
2105082,"LIGMOUS RCNSTJ AGMNTJ KNE INTRA-ARTICULAR XTR",4180186
2105082,"Open intra-articular and extra-articular ligamentous reconstruction of knee",4180186
2105082,"Reconstruction of knee joint ligaments, open procedure",4180186
760256,"Closed fracture of left tibia",4180186
760256,"Closed fracture of left tibia (disorder)",4180186
4142479,"Hyperthyroidism",4180186
4142479,"Hyperthyroidism (disorder)",4180186
44832847,"Contusion of scapular region",4180186
44832847,"Contusion scapul region",4180186
197925,"Haemorrhage of rectum and anus",4180186
197925,"Hemorrhage of rectum and anus",4180186
197925,"Hemorrhage of rectum and anus (disorder)",4180186
44826597,"Conjunctival hemorrhage",4180186
45106814,"Warfarin Sodium 4 MG Oral Tablet [Coumadin]",4180186
41411135,"0.6 ML Dalteparin 25 UNT/ML Prefilled Syringe [Fragmin] Box of 35",4180186
45331092,"warfarin sodium 6 MG Oral Tablet [Coumadin]",4180186
38004264,"Ambulatory Health Care Facilities, Clinic/Center, Sleep Disorder Diagnostic",4180186
44835191,"Opn subdur hem-concuss",4180186
44835191,"Subdural hemorrhage following injury with open intracranial wound, with concussion, unspecified",4180186
45892849,"edoxaban Oral Tablet",4180186
41406876,"0.4 ML Dalteparin 25000 UNT/ML Prefilled Syringe [Fragmin] Box of 20",4180186
41446260,"0.72 ML Dalteparin 25000 UNT/ML Prefilled Syringe Box of 20",4180186
44819923,"Other obstetrical pulmonary embolism, delivered, with or without mention of antepartum condition",4180186
44819923,"Pulmon embol NEC-deliver",4180186
2724743,"Bypass 1 Cor Art from Cor V w Drug-elut Intra, Perc",4180186
2724743,"Bypass Coronary Artery, One Artery from Coronary Vein with Drug-eluting Intraluminal Device, Percutaneous Approach",4180186
2724743,"Medical and Surgical @ Heart and Great Vessels @ Bypass @ Coronary Artery, One Artery @ Percutaneous @ Intraluminal Device, Drug-eluting @ Coronary Vein",4180186
37593817,"1 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] by Aca Mueller",4180186
43608406,"1 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane]",4180186
38004213,"Ambulatory Health Care Facilities, Clinic/Center, Augmentative Communication",4180186
41411158,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 24 by Emra-Med",4180186
43270344,"0.6 ML Dalteparin 25000 UNT/ML Injection",4180186
432474,"Subdural haemorrhage following injury with open intracranial wound and prolonged loss of consciousness (more than 24 hours) and without return to pre-existing conscious level",4180186
432474,"Subdural hemorrhage following injury with open intracranial wound and prolonged loss of consciousness (more than 24 hours) and without return to pre-existing conscious level",4180186
432474,"Subdural hemorrhage following injury with open intracranial wound and prolonged loss of consciousness (more than 24 hours) and without return to pre-existing conscious level (disorder)",4180186
44835194,"Brain hem open-coma NOS",4180186
44835194,"Other and unspecified intracranial hemorrhage following injury with open intracranial wound, with loss of consciousness of unspecified duration",4180186
45156039,"Warfarin Sodium 5 MG Oral Tablet [Coumadin]",4180186
21116283,"1 ML Enoxaparin 100 MG/ML Prefilled Syringe Box of 10",4180186
41347287,"3 ML Enoxaparin 10 UNT/ML Injectable Solution Box of 1",4180186
4323715,"Transfusion of packed red blood cells",4180186
4323715,"Transfusion of packed red blood cells (procedure)",4180186
4323715,"Transfusion of PRBC",4180186
4248429,"Gastric ulcer without haemorrhage AND without perforation",4180186
4248429,"Gastric ulcer without hemorrhage AND without perforation",4180186
4248429,"Gastric ulcer without hemorrhage AND without perforation (disorder)",4180186
21075970,"rivaroxaban 20 MG Oral Tablet [Xarelto] Box of 28",4180186
44100471,"Warfarin 4 MG Oral Tablet [Novo-Warfarin] by Novopharm",4180186
41404638,"0.2 ML Dalteparin 12500 UNT/ML Prefilled Syringe [Fragmin] Box of 20 by Cc",4180186
42715135,"Dalteparin 226 MG/ML Injectable Solution Box of 35",4180186
45177173,"warfarin sodium 7.5 MG Oral Tablet",4180186
41410838,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 10 by Mevita",4180186
40846801,"Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 100",4180186
21144645,"Warfarin 5 MG Oral Tablet Box of 500 by A A H",4180186
8761,"Rural Health Clinic",4180186
41459366,"2 ML Dalteparin 2.5 UNT/ML Prefilled Syringe [Fragmin]",4180186
45318437,"Warfarin Sodium 3 MG Oral Tablet",4180186
40753369,"Warfarin 3 MG Oral Tablet Box of 28 by Phoenix Healthcare Distribution",4180186
41138123,"apixaban 2.5 MG Oral Tablet [Eliquis] Box of 20 by Emra-Med",4180186
41350735,"4 ML Dalteparin 6250 UNT/ML Injectable Solution [Fragmin] Box of 1 by Pfizer",4180186
36787901,"edoxaban 60 MG Delayed Release Oral Tablet [Lixiana] Box of 98",4180186
45160206,"Warfarin Sodium 5 MG Oral Tablet [Coumadin]",4180186
4030051,"Familial dysalbuminaemic hyperthyroxinaemia",4180186
4030051,"Familial dysalbuminemic hyperthyroxinemia",4180186
4030051,"Familial dysalbuminemic hyperthyroxinemia (disorder)",4180186
46285904,"Unprovoked deep vein thrombosis",4180186
44087457,"Warfarin 2 MG Oral Tablet by Sanis",4180186
3188050,"Revision of left hip replacement",4180186
41351188,"4 ML Dalteparin 2500 UNT/ML Injectable Solution [Fragmin] Box of 10 by Cc",4180186
44072416,"Warfarin 1 MG Oral Tablet [Apo-Warfarin]",4180186
41405978,"0.3 ML Dalteparin 25 UNT/ML Prefilled Syringe [Fragmin]",4180186
41410610,"0.6 ML Enoxaparin 133 MG/ML Prefilled Syringe Box of 10",4180186
41406833,"0.4 ML fondaparinux 12.5 MG/ML Prefilled Syringe [Arixtra] Box of 7 by Cc",4180186
42716955,"Dalteparin 228 MG/ML Injectable Solution [Fragmin]",4180186
44832468,"Diverticulitis of colon (without mention of hemorrhage)",4180186
44832468,"Dvrtcli colon w/o hmrhg",4180186
41446259,"0.72 ML Dalteparin 25 UNT/ML Prefilled Syringe Box of 20",4180186
443770,"Chronic duodenal ulcer without haemorrhage AND without perforation but with obstruction",4180186
443770,"Chronic duodenal ulcer without hemorrhage AND without perforation but with obstruction",4180186
443770,"Chronic duodenal ulcer without hemorrhage AND without perforation but with obstruction (disorder)",4180186
36787909,"edoxaban 15 MG Delayed Release Oral Tablet [Lixiana] Box of 10",4180186
760436,"Closed fracture of shaft of left femur",4180186
760436,"Closed fracture of shaft of left femur (disorder)",4180186
41405065,"0.2 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 100 by Cc",4180186
72403,"Haemarthrosis of the ankle and foot",4180186
72403,"Haemarthrosis of the ankle and/or foot",4180186
72403,"Hemarthrosis of the ankle and foot",4180186
72403,"Hemarthrosis of the ankle and/or foot",4180186
72403,"Hemarthrosis of the ankle and/or foot (disorder)",4180186
43767614,"Enoxaparin Injectable Solution [Clexane]",4180186
43175938,"0.2 ML Dalteparin 12500 UNT/ML Prefilled Syringe [Fragmin] Box of 6 by Pfizer",4180186
41404813,"0.2 ML Dalteparin 12500 UNT/ML Prefilled Syringe [Fragmin] Box of 12 by Pfizer",4180186
41410585,"0.6 ML fondaparinux 12.5 MG/ML Prefilled Syringe [Arixtra] Box of 7 by Kohlpharma",4180186
43702325,"0.6 ML Enoxaparin 100 MG/ML Injectable Solution Box of 2",4180186
4194543,"Acute peptic ulcer with perforation",4180186
4194543,"Acute peptic ulcer with perforation (disorder)",4180186
443454,"Cerebral infarction",4180186
443454,"Cerebral infarction (disorder)",4180186
434774,"Cortex contusion with open intracranial wound AND loss of consciousness",4180186
434774,"Cortex contusion with open intracranial wound AND loss of consciousness (disorder)",4180186
41222285,"Dalteparin 25 UNT/ML Prefilled Syringe [Fragmin] Box of 35",4180186
2724714,"Bypass 1 Cor Art from Cor Art with Autol Vn, Open Approach",4180186
2724714,"Bypass Coronary Artery, One Artery from Coronary Artery with Autologous Venous Tissue, Open Approach",4180186
2724714,"Medical and Surgical @ Heart and Great Vessels @ Bypass @ Coronary Artery, One Artery @ Open @ Autologous Venous Tissue @ Coronary Artery",4180186
41334839,"1 ML Dalteparin 10000 UNT/ML Injectable Solution [Fragmin] Box of 10 by Cc",4180186
765379,"Subchondral insufficiency fracture of condyle of femur",4180186
765379,"Subchondral insufficiency fracture of condyle of femur (disorder)",4180186
765379,"Subchondral insufficiency fracture of femoral condyle",4180186
35414687,"0.6 ML fondaparinux 12.5 MG/ML Injectable Solution Box of 2",4180186
41404658,"0.2 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 50 by Eurim-Pharm",4180186
2724760,"Bypass 1 Cor Art from R Int Mammary w Synth Sub, Perc Endo",4180186
2724760,"Bypass Coronary Artery, One Artery from Right Internal Mammary with Synthetic Substitute, Percutaneous Endoscopic Approach",4180186
2724760,"Medical and Surgical @ Heart and Great Vessels @ Bypass @ Coronary Artery, One Artery @ Percutaneous Endoscopic @ Synthetic Substitute @ Internal Mammary, Right",4180186
44833984,"Fx low femur epiphy-open",4180186
44833984,"Open fracture of epiphysis. Lower (separation) of femur",4180186
36787914,"edoxaban 30 MG Delayed Release Oral Tablet [Lixiana] Box of 98",4180186
41410329,"0.6 ML Enoxaparin 6 UNT/ML Prefilled Syringe Box of 10",4180186
21029741,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] by Sanofi",4180186
45538376,"Atherosclerosis of bypass graft of coronary artery of transplanted heart with angina pectoris with documented spasm",4180186
45538376,"Athscl bypass of cor art of txplt heart w ang pctrs w spasm",4180186
441709,"Subarachnoid haemorrhage following injury with open intracranial wound",4180186
441709,"Subarachnoid hemorrhage following injury with open intracranial wound",4180186
441709,"Subarachnoid hemorrhage following injury with open intracranial wound (disorder)",4180186
45277092,"Warfarin Sodium 4 MG Oral Tablet",4180186
40163517,"Warfarin Sodium 10 MG",4180186
36781569,"1 ML Enoxaparin 15000 UNT/ML Prefilled Syringe [Clexane] Box of 10",4180186
44832384,"Occlusion and stenosis of other specified precerebral artery with cerebral infarction",4180186
44832384,"Ocl spcf art w infrct",4180186
44831638,"Open fractures involving skull or face with other bones with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",4180186
44831638,"Opn skl/oth fx-deep coma",4180186
40899057,"Dalteparin 12.5 UNT/ML Prefilled Syringe Box of 50",4180186
37209115,"Open fracture of condyle of right femur",4180186
37209115,"Open fracture of condyle of right femur (disorder)",4180186
4234851,"Direct thrombectomy of vena cava by leg incision",4180186
4234851,"Direct thrombectomy of vena cava by leg incision (procedure)",4180186
41411462,"0.8 ML Enoxaparin 100 MG/ML Prefilled Syringe [Klexane]",4180186
4051160,"Thrombectomy of intracranial vein",4180186
4051160,"Thrombectomy of intracranial vein (procedure)",4180186
44132697,"0.5 ML fondaparinux 5 MG/ML Injection Box of 10",4180186
45055305,"Warfarin Sodium 2 MG Oral Tablet",4180186
38004225,"Ambulatory Health Care Facilities, Clinic/Center, Genetics",4180186
2104914,"Open reduction of fracture of proximal end of femur with internal fixation",4180186
2104914,"Open reduction of fracture of proximal end of femur with prosthetic replacement",4180186
2104914,"Open treatment of broken thigh bone with insertion of hardware or prosthetic replacement",4180186
2104914,"Open treatment of femoral fracture, proximal end, neck, internal fixation or prosthetic replacement",4180186
2104914,"OPTX FEM FX PROX END NCK INT FIXJ/PROSTC RPLCMT",4180186
45163344,"Warfarin Sodium 1 MG Oral Tablet [Coumadin]",4180186
437247,"Anaemia of chronic disease",4180186
437247,"Anaemia of chronic disorder",4180186
437247,"Anaemia of systemic disease",4180186
437247,"Anemia of chronic disease",4180186
437247,"Anemia of chronic disorder",4180186
437247,"Anemia of chronic disorder (disorder)",4180186
437247,"Anemia of systemic disease",4180186
437247,"Secondary anemia",4180186
36419127,"0.4 ML Enoxaparin 150 MG/ML Prefilled Syringe Box of 24",4180186
45025904,"Warfarin Sodium 4 MG Oral Tablet [Coumadin]",4180186
40753364,"Warfarin 5 MG Oral Tablet by Phoenix Healthcare Distribution",4180186
44074599,"Warfarin 1 MG Oral Tablet by Sanis",4180186
45032464,"Warfarin Sodium 2 MG Oral Tablet",4180186
21134735,"Warfarin 0.832 MG/ML Oral Solution",4180186
45139749,"Warfarin Sodium 2.5 MG Oral Tablet",4180186
45767002,"Pathological fracture of tibia due to secondary osteoporosis",4180186
45767002,"Pathological fracture of tibia due to secondary osteoporosis (disorder)",4180186
45767002,"Secondary osteoporotic fracture of tibia",4180186
44178219,"rivaroxaban 15 MG Delayed Release Oral Tablet [Xarelto] Box of 98 by Abacus Medicine",4180186
21108304,"0.6 ML Dalteparin 25000 UNT/ML Prefilled Syringe Box of 5",4180186
40914281,"rivaroxaban 15 MG Oral Tablet [Xarelto] Box of 42 by Eurim-Pharm",4180186
43270343,"0.6 ML fondaparinux 12.5 MG/ML Injection [Arixtra]",4180186
45311606,"Warfarin Sodium 2.5 MG Oral Tablet [Coumadin]",4180186
45245931,"Warfarin Sodium 4 MG Oral Tablet [Coumadin]",4180186
41410331,"0.6 ML Enoxaparin 10000 UNT/ML Prefilled Syringe",4180186
44875698,"Warfarin Sodium 2 MG Oral Tablet",4180186
44886676,"Warfarin Sodium 4 MG Oral Tablet",4180186
759994,"Open fracture of right femur",4180186
759994,"Open fracture of right femur (disorder)",4180186
759994,"Open fracture of right upper leg bone",4180186
44833948,"Opn skul fx NEC-brf coma",4180186
44833948,"Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",4180186
43282914,"fondaparinux Injection [Arixtra]",4180186
42537530,"Aortocoronary artery bypass of three coronary arteries with saphenous vein graft",4180186
42537530,"Aortocoronary artery bypass of three coronary arteries with saphenous vein graft (procedure)",4180186
42537530,"Saphenous vein graft bypass of three coronary arteries",4180186
2725388,"Bypass 4+ Cor Art from Abd Art w Autol Art, Perc Endo",4180186
2725388,"Bypass Coronary Artery, Four or More Arteries from Abdominal Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach",4180186
2725388,"Medical and Surgical @ Heart and Great Vessels @ Bypass @ Coronary Artery, Four or More Arteries @ Percutaneous Endoscopic @ Autologous Arterial Tissue @ Abdominal Artery",4180186
44920459,"Warfarin Sodium 7.5 MG Oral Tablet [Coumadin]",4180186
4173656,"Left internal mammary artery (LIMA) sequential anastomosis",4180186
4173656,"Left internal mammary artery sequential anastomosis",4180186
4173656,"Left internal mammary artery sequential anastomosis (procedure)",4180186
4173656,"LIMA sequential anastomosis",4180186
44831663,"Fx tibia w fib NOS-open",4180186
44831663,"Open fracture of unspecified part of fibula with tibia",4180186
44822325,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",4180186
44822325,"Cl skul vlt fx-deep coma",4180186
46285905,"Provoked deep vein thrombosis",4180186
22665,"Chronic peptic ulcer with haemorrhage AND with perforation but without obstruction",4180186
22665,"Chronic peptic ulcer with hemorrhage AND with perforation but without obstruction",4180186
22665,"Chronic peptic ulcer with hemorrhage AND with perforation but without obstruction (disorder)",4180186
43839825,"Enoxaparin 10000 UNT/ML Injectable Solution [Clexane] Box of 20",4180186
2725285,"Bypass 3 Cor Art from R Int Mammary w Autol Vn, Open",4180186
2725285,"Bypass Coronary Artery, Three Arteries from Right Internal Mammary with Autologous Venous Tissue, Open Approach",4180186
2725285,"Medical and Surgical @ Heart and Great Vessels @ Bypass @ Coronary Artery, Three Arteries @ Open @ Autologous Venous Tissue @ Internal Mammary, Right",4180186
41456747,"2 ML Enoxaparin 10 UNT/ML Prefilled Syringe",4180186
36419139,"0.4 ML Enoxaparin 100 MG/ML Injectable Solution Box of 90",4180186
4319328,"Brain stem haemorrhage",4180186
4319328,"Brainstem haemorrhage",4180186
4319328,"Brain stem hemorrhage",4180186
4319328,"Brainstem hemorrhage",4180186
4319328,"Brain stem hemorrhage (disorder)",4180186
41190270,"Enoxaparin 133 MG/ML Prefilled Syringe [Clexane]",4180186
44836319,"Open fracture of base of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",4180186
44836319,"Op skl base fx-prol coma",4180186
44830525,"Op subarach hem-deep com",4180186
44830525,"Subarachnoid hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",4180186
193512,"Embolism and thrombosis of the renal vein",4180186
193512,"Embolism and thrombosis of the renal vein (disorder)",4180186
42902668,"Fondaparinux sodium 12.5 MG/ML Prefilled Syringe [Arixtra]",4180186
44065584,"rivaroxaban 35 MG",4180186
40163558,"Warfarin Sodium 5 MG [Jantoven]",4180186
4148030,"Aortocoronary bypass grafting",4180186
4148030,"Aortocoronary bypass grafting (procedure)",4180186
760250,"Closed fracture of proximal end of right tibia",4180186
760250,"Closed fracture of proximal end of right tibia (disorder)",4180186
760250,"Closed fracture of upper end of right tibia",4180186
44830464,"Closed fracture of vault of skull with cerebral laceration and contusion, unspecified state of consciousness",4180186
44830464,"Cl skl vlt fx/cerebr lac",4180186
41405155,"0.2 ML Dalteparin 12500 UNT/ML Prefilled Syringe Box of 25",4180186
2107223,"Combined multiple vein and artery heart artery bypasses",4180186
2107223,"Coronary artery bypass using 2 venous grafts",4180186
2107223,"Coronary artery bypass using arterial graft",4180186
2107223,"Coronary artery bypass using venous and arterial grafts",4180186
2107223,"Coronary artery bypass, using venous graft(s) and arterial graft(s); 2 venous grafts (List separately in addition to code for primary procedure)",4180186
2107223,"CORONARY ARTERY BYP W/VEIN & ARTERY GRAFT 2 VEIN",4180186
41405071,"0.2 ML Dalteparin 25 UNT/ML Prefilled Syringe [Fragmin] Box of 5 by Eurim-Pharm",4180186
35154617,"argatroban 5 MG/ML [Novastan]",4180186
45055911,"Warfarin Sodium 1 MG Oral Tablet",4180186
4324125,"Aorto-iliac endarterectomy",4180186
4324125,"Aorto-iliac thromboendarterectomy",4180186
4324125,"Aorto-iliac thromboendarterectomy (procedure)",4180186
4301458,"Hospice care",4180186
4301458,"Hospice care (regime/therapy)",4180186
