"concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
199978,"Contusion of lower limb","Condition","SNOMED","Clinical Finding","S","91603007","1970-01-01","2099-12-31",
45379739,"Warfarin Sodium 2.5 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"58016064883","2009-08-01","2012-06-01","D"
41404851,"0.2 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 10 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP2602813","2017-08-24","2099-12-31",
44829332,"Closed fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration","Condition","ICD9CM","5-dig billing code",,"804.36","1970-01-01","2099-12-31",
41404632,"0.2 ML Enoxaparin 10 UNT/ML Prefilled Syringe","Drug","RxNorm Extension","Quant Clinical Drug","S","OMOP2602594","2017-08-24","2099-12-31",
44832377,"Hemopericardium","Condition","ICD9CM","4-dig billing code",,"423.0","1970-01-01","2099-12-31",
2725261,"Bypass Coronary Artery, Two Arteries from Right Internal Mammary with Autologous Arterial Tissue, Percutaneous Endoscopic Approach","Procedure","ICD10PCS","ICD10PCS","S","02114A8","2014-04-22","2099-12-31",
41252417,"Enoxaparin 10 UNT/ML Prefilled Syringe [Clexane] Box of 10","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2450379","2017-08-24","2099-12-31",
44824650,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","Condition","ICD9CM","5-dig billing code",,"800.85","1970-01-01","2099-12-31",
41411630,"0.8 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Lovenox] Box of 10 by Beragena","Drug","RxNorm Extension","Marketed Product","S","OMOP2609592","2017-08-24","2099-12-31",
35134341,"Dalteparin 250 UNT/ML Prefilled Syringe","Drug","RxNorm Extension","Clinical Drug","S","OMOP4791544","2019-03-11","2099-12-31",
44835110,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration","Condition","ICD9CM","5-dig billing code",,"801.76","1970-01-01","2099-12-31",
2617397,"END STAGE RENAL DISEASE (ESRD) RELATED SERVICES DURING THE COURSE OF TREATMENT, FOR PATIENTS 20 YEARS OF AGE AND OVER; WITH 1 FACE-TO-FACE PHYSICIAN VISIT PER MONTH","Observation","HCPCS","HCPCS","S","G0319","1970-01-01","2013-08-28",
4148906,"Spontaneous subarachnoid hemorrhage","Condition","SNOMED","Clinical Finding","S","270907008","1970-01-01","2099-12-31",
760405,"Closed fracture of midcervical region of right femur","Condition","SNOMED","Clinical Finding","S","10932361000119100","2018-01-31","2099-12-31",
44885044,"Warfarin Sodium 4 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016008330","2009-08-01","2014-08-01","D"
36506140,"Enoxaparin Prefilled Syringe [Hepaxane]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP4835340","2019-09-04","2099-12-31",
21026789,"rivaroxaban 15 MG Oral Tablet [Xarelto] Box of 14","Drug","RxNorm Extension","Branded Drug Box","S","OMOP265794","2017-08-24","2099-12-31",
41404696,"0.2 ML Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 20 by Eurim-Pharm","Drug","RxNorm Extension","Marketed Product","S","OMOP2602658","2017-08-24","2099-12-31",
41411725,"0.8 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Klexane] Box of 10 by Axicorp","Drug","RxNorm Extension","Marketed Product","S","OMOP2609687","2017-08-24","2099-12-31",
43154759,"0.75 ML Dalteparin 10000 UNT/ML Prefilled Syringe Box of 10","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP507417","2017-08-24","2099-12-31",
36419972,"Enoxaparin 100 MG/ML Prefilled Syringe [Inhixa] Box of 20","Drug","RxNorm Extension","Branded Drug Box","S","OMOP4762259","2018-10-03","2099-12-31",
761830,"Thrombophlebitis of deep vein of left lower limb","Condition","SNOMED","Clinical Finding","S","16014351000119101","2018-01-31","2099-12-31",
21075971,"rivaroxaban 15 MG Oral Tablet [Xarelto] Box of 100 by Bayer","Drug","RxNorm Extension","Marketed Product","S","OMOP265803","2017-08-24","2099-12-31",
4284252,"Thrombectomy of lower limb artery","Procedure","SNOMED","Procedure","S","67358002","1970-01-01","2099-12-31",
42722316,"Dalteparin 226 MG/ML Injectable Solution [Fragmin] Box of 35","Drug","RxNorm Extension","Branded Drug Box","S","OMOP2739338","2017-08-24","2099-12-31",
2725322,"Bypass Coronary Artery, Three Arteries from Coronary Artery with Autologous Arterial Tissue, Percutaneous Endoscopic Approach","Procedure","ICD10PCS","ICD10PCS","S","02124A3","2014-04-22","2099-12-31",
45224649,"Warfarin Sodium 5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"54868428603","2009-08-01","2019-07-01","D"
44829527,"Accidental cut, puncture, perforation or hemorrhage during unspecified medical care","Condition","ICD9CM","4-dig billing E code",,"E870.9","1970-01-01","2099-12-31",
2725351,"Bypass Coronary Artery, Four or More Arteries from Aorta with Autologous Venous Tissue, Open Approach","Procedure","ICD10PCS","ICD10PCS","S","021309W","2014-04-22","2099-12-31",
4026220,"Arthroscopy of knee with lateral meniscus repair","Procedure","SNOMED","Procedure","S","1209007","1970-01-01","2099-12-31",
2213595,"End-stage renal disease (ESRD) related services for dialysis less than a full month of service, per day; for patients 2-11 years of age","Observation","CPT4","CPT4","S","90968","2009-04-06","2099-12-31",
4343331,"Repair of patellar tendon by tendon lengthening procedure","Procedure","SNOMED","Procedure","S","239235003","1970-01-01","2099-12-31",
43296757,"1 ML Enoxaparin 150 MG/ML Injection [Clexane] Box of 8","Drug","RxNorm Extension","Quant Branded Box","S","OMOP560617","2017-08-24","2099-12-31",
36419179,"0.2 ML Enoxaparin 100 MG/ML Prefilled Syringe [Inhixa] Box of 20","Drug","RxNorm Extension","Quant Branded Box","S","OMOP4761477","2018-10-03","2099-12-31",
45379901,"Warfarin Sodium 4 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"58016078798","2009-08-01","2012-06-01","D"
43279662,"Enoxaparin 100 MG/ML Injection Box of 6","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP551800","2017-08-24","2099-12-31",
4329372,"Percutaneous mechanical thrombectomy of pulmonary artery using fluoroscopic guidance","Procedure","SNOMED","Procedure","S","431596004","2009-01-31","2099-12-31",
43037831,"0.4 ML Enoxaparin 100 MG/ML Injectable Solution [Lovenox] Box of 6","Drug","RxNorm Extension","Quant Branded Box","S","OMOP4852873","2019-10-06","2099-12-31",
995271,"0.4 ML Enoxaparin 100 MG/ML Injectable Solution [Inhixa] by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP4821780","2019-03-27","2099-12-31",
3187036,"Thrombectomy of popliteal artery","Procedure","Nebraska Lexicon","Procedure","S","25240001000004105","2016-01-28","2099-12-31",
4139513,"Pathological fracture of patella","Condition","SNOMED","Clinical Finding","S","426777008","1970-01-01","2099-12-31",
4319269,"Thrombectomy of abdominal vein","Procedure","SNOMED","Procedure","S","22276002","1970-01-01","2099-12-31",
43648216,"0.5 ML Dalteparin 228 MG/ML Injectable Solution [Fragmin] Box of 20 by Pharmacia","Drug","RxNorm Extension","Marketed Product","S","OMOP718391","2017-08-24","2099-12-31",
41406853,"0.4 ML fondaparinux 12.5 MG/ML Prefilled Syringe Box of 7","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2604815","2017-08-24","2099-12-31",
2725345,"Bypass Coronary Artery, Three Arteries from Abdominal Artery, Percutaneous Endoscopic Approach","Procedure","ICD10PCS","ICD10PCS","S","02124ZF","2014-04-22","2099-12-31",
45003022,"Warfarin Sodium 2.5 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"55045193608","2009-08-01","2012-06-01","D"
35804520,"Bortezomib monotherapy","Regimen","HemOnc","Regimen","S","11189","2019-05-27","2099-12-31",
2314002,"Ventilation assist and management, initiation of pressure or volume preset ventilators for assisted or controlled breathing; nursing facility, per day","Procedure","CPT4","CPT4","S","94004","2007-07-03","2099-12-31",
43516349,"Enoxaparin 150 MG/ML Injectable Solution Box of 8","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2803464","2017-08-29","2099-12-31",
35144911,"edoxaban Disintegrating Oral Tablet [Lixiana]","Drug","RxNorm Extension","Branded Drug Form","S","OMOP4802000","2019-03-11","2099-12-31",
21146623,"4 ML Dalteparin 25000 UNT/ML Prefilled Syringe [Fragmin] by Pfizer","Drug","RxNorm Extension","Marketed Product","S","OMOP306167","2017-08-24","2099-12-31",
760424,"Closed fracture of apophysis of left femur","Condition","SNOMED","Clinical Finding","S","10933121000119104","2018-01-31","2099-12-31",
43662690,"1 ML Enoxaparin 100 MG/ML Injectable Solution [Clexane] Box of 20 by Sanofi","Drug","RxNorm Extension","Marketed Product","S","OMOP738102","2017-08-24","2099-12-31",
4049901,"Thromboendarterectomy with graft of femoral and popliteal arteries","Procedure","SNOMED","Procedure","S","15853003","1970-01-01","2099-12-31",
43203772,"rivaroxaban 10 MG Delayed Release Oral Tablet [Xarelto]","Drug","RxNorm Extension","Branded Drug","S","OMOP472887","2017-08-24","2099-12-31",
2002524,"Ligation of esophageal varices","Procedure","ICD9Proc","4-dig billing code",,"42.91","1970-01-01","2099-12-31",
43623976,"Dalteparin 25000 UNT/ML Injectable Solution Box of 20","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP692872","2017-08-24","2099-12-31",
45043067,"Hydrocortisone 0.01 MG/MG Rectal Ointment [Hemorrhoidal HC]","Drug","NDC","11-digit NDC",,"00071312413","2007-06-01","2011-01-01","D"
41141812,"Dalteparin 6250 UNT/ML [Fragmin]","Drug","RxNorm Extension","Branded Drug Comp","S","OMOP2339774","2017-08-24","2099-12-31",
442280,"Brain stem contusion without open intracranial wound","Condition","SNOMED","Clinical Finding","S","52888005","1970-01-01","2099-12-31",
45379310,"Warfarin Sodium 4 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016008332","2009-08-01","2012-12-01","D"
21056203,"rivaroxaban 15 MG Oral Tablet [Xarelto] Box of 100","Drug","RxNorm Extension","Branded Drug Box","S","OMOP265802","2017-08-24","2099-12-31",
41431790,"2.5 ML argatroban 100 MG/ML Injectable Solution Box of 1","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2629752","2017-08-24","2099-12-31",
45326374,"Atrial Fibrillation Sotalol Hydrochloride 80 MG Oral Tablet","Drug","NDC","11-digit NDC",,"53489050303","2017-06-01","2020-03-01","D"
2788711,"Transfusion of Nonautologous Frozen Plasma into Peripheral Vein, Percutaneous Approach","Procedure","ICD10PCS","ICD10PCS","S","30233K1","2014-04-22","2099-12-31",
45113631,"Warfarin Sodium 6 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00555092601","2009-08-01","2011-02-01","D"
35625794,"Revision of hybrid prosthetic replacement of hip joint using cemented acetabular component","Procedure","SNOMED","Procedure","S","768879004","2018-07-31","2099-12-31",
37593740,"0.6 ML Dalteparin 25000 UNT/ML Prefilled Syringe [Fragmin] by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP4783173","2019-01-17","2099-12-31",
40753382,"Warfarin 1 MG Oral Capsule Box of 1","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP4704340","2018-06-04","2099-12-31",
45294254,"Warfarin Sodium 4 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016008373","2009-08-01","2012-12-01","D"
40992425,"Enoxaparin 10000 UNT/ML Prefilled Syringe Box of 20","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2190387","2017-08-24","2099-12-31",
762015,"Acute deep venous thrombosis of ileofemoral vein of left leg","Condition","SNOMED","Clinical Finding","S","285451000119100","2018-01-31","2099-12-31",
44971542,"Warfarin Sodium 5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"61392090725","2009-08-01","2012-06-01","D"
41351536,"4 ML Dalteparin 25 UNT/ML Injectable Solution Box of 5","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2549498","2017-08-24","2099-12-31",
40719718,"0.2 ML Dalteparin 25000 UNT/ML Injectable Solution Box of 10 by J M McGill","Drug","RxNorm Extension","Marketed Product","S","OMOP4737488","2018-06-04","2099-12-31",
43176060,"0.8 ML Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 2","Drug","RxNorm Extension","Quant Branded Box","S","OMOP507496","2017-08-24","2099-12-31",
4077078,"Prosthetic uncemented hemiarthroplasty of hip","Procedure","SNOMED","Procedure","S","276178005","1970-01-01","2099-12-31",
45157757,"Warfarin Sodium 4 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"58016078745","2009-08-01","2012-06-01","D"
44837232,"Antepartum hemorrhage associated with coagulation defects, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code",,"641.31","1970-01-01","2099-12-31",
44820929,"Chronic or unspecified gastric ulcer with hemorrhage and perforation, without mention of obstruction","Condition","ICD9CM","5-dig billing code",,"531.60","1970-01-01","2099-12-31",
2617456,"Level 3 hospital emergency department visit provided in a type b emergency department; (the ed must meet at least one of the following requirements: (1) it is licensed by the state in which it is located under applicable state law as an emergency room or","Observation","HCPCS","HCPCS","S","G0382","2007-01-01","2099-12-31",
41273542,"Dalteparin 12500 UNT/ML Prefilled Syringe Box of 50","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP2471504","2017-08-24","2099-12-31",
4046884,"Deep vein thrombosis of leg related to air travel","Condition","SNOMED","Clinical Finding","S","134399007","1970-01-01","2099-12-31",
45285192,"Warfarin Sodium 2.5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00894556501","2009-08-01","2011-01-01","D"
41407124,"0.4 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Clexane]","Drug","RxNorm Extension","Quant Branded Drug","S","OMOP2605086","2017-08-24","2099-12-31",
44885043,"Warfarin Sodium 4 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016008300","2009-08-01","2014-08-01","D"
45892855,"edoxaban 30 MG","Drug","RxNorm","Clinical Drug Comp","S","1599550","2015-03-02","2099-12-31",
41405136,"0.2 ML Enoxaparin 100 MG/ML Prefilled Syringe [Lovenox] Box of 10 by Emra-Med","Drug","RxNorm Extension","Marketed Product","S","OMOP2603098","2017-08-24","2099-12-31",
4198381,"Ulcer of duodenum","Condition","SNOMED","Clinical Finding","S","51868009","1970-01-01","2099-12-31",
45120702,"Warfarin Sodium 2 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51655025153","2009-10-01","2012-06-01","D"
45239947,"Warfarin Sodium 2.5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51129284001","2009-08-01","2012-06-01","D"
4142739,"Thalamic infarction","Condition","SNOMED","Clinical Finding","S","427296003","1970-01-01","2099-12-31",
45078029,"Warfarin Sodium 2 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00182267289","2009-10-01","2011-01-01","D"
43773897,"0.2 ML Enoxaparin 10000 UNT/ML Injectable Solution Box of 50","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP715156","2017-08-24","2099-12-31",
44823544,"Subdural hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness","Condition","ICD9CM","5-dig billing code",,"852.20","1970-01-01","2099-12-31",
44889988,"0.8 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox]","Drug","NDC","11-digit NDC",,"00075062281","2009-07-01","2018-05-01","D"
43137703,"rivaroxaban 10 MG Delayed Release Oral Tablet [Xarelto] Box of 30","Drug","RxNorm Extension","Branded Drug Box","S","OMOP472893","2017-08-24","2099-12-31",
581384,"Inpatient Nursery","Visit","CMS Place of Service","Visit","S","OMOP4822037","1970-01-01","2099-12-31",
45343234,"Warfarin Sodium 5 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"53002104802","2009-08-01","2012-06-01","D"
2107759,"Thromboendarterectomy, including patch graft, if performed; mesenteric, celiac, or renal","Procedure","CPT4","CPT4","S","35341","1970-01-01","2099-12-31",
41410502,"0.6 ML Enoxaparin 13.3 UNT/ML Prefilled Syringe Box of 50","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2608464","2017-08-24","2099-12-31",
43281176,"0.5 ML fondaparinux 5 MG/ML Injection [Arixtra] Box of 7","Drug","RxNorm Extension","Quant Branded Box","S","OMOP559461","2017-08-24","2099-12-31",
1531675,"Replacement of Right Knee Joint with Patellofemoral Synthetic Substitute, Cemented, Open Approach","Procedure","ICD10PCS","ICD10PCS","S","0SRC0N9","2019-01-01","2099-12-31",
4196275,"Traumatic subdural hematoma without open intracranial wound","Condition","SNOMED","Clinical Finding","S","315046005","1970-01-01","2099-12-31",
762148,"Acute deep vein thrombosis of bilateral iliac veins","Condition","SNOMED","Clinical Finding","S","293471000119106","2018-01-31","2099-12-31",
4012444,"Closed fracture distal femur, lateral condyle","Condition","SNOMED","Clinical Finding","S","208580009","1970-01-01","2099-12-31",
4201094,"Cerebellar hematoma","Condition","SNOMED","Clinical Finding","S","301765007","1970-01-01","2099-12-31",
40753384,"Warfarin 0.5 MG Oral Tablet Box of 28 by Sun","Drug","RxNorm Extension","Marketed Product","S","OMOP4704338","2018-06-04","2099-12-31",
43789269,"5 ML Enoxaparin 100 MG/ML Injectable Solution [Qualiop] Box of 5 by Sanofi","Drug","RxNorm Extension","Marketed Product","S","OMOP771190","2017-08-24","2099-12-31",
41406910,"0.4 ML Enoxaparin 10000 UNT/ML Prefilled Syringe Box of 1000","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2604872","2017-08-24","2099-12-31",
44835106,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness","Condition","ICD9CM","5-dig billing code",,"800.70","1970-01-01","2099-12-31",
41410728,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe Box of 24","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP2608690","2017-08-24","2099-12-31",
44782762,"Acute thrombosis of subclavian vein","Condition","SNOMED","Clinical Finding","S","132611000119104","2014-01-31","2099-12-31",
21154576,"Warfarin 1 MG/ML Oral Suspension by Rosemont","Drug","RxNorm Extension","Marketed Product","S","OMOP267662","2017-08-24","2099-12-31",
2111186,"Drainage external ear, abscess or hematoma; complicated","Procedure","CPT4","CPT4","S","69005","1970-01-01","2099-12-31",
2725352,"Bypass Coronary Artery, Four or More Arteries from Coronary Artery with Autologous Arterial Tissue, Open Approach","Procedure","ICD10PCS","ICD10PCS","S","02130A3","2014-04-22","2099-12-31",
45308616,"warfarin sodium 2 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51672402800","2009-10-01","2099-12-31",
44851315,"Warfarin Sodium 4 MG Oral Tablet [Coumadin]","Drug","NDC","11-digit NDC",,"58016078783","2009-08-01","2012-06-01","D"
760247,"Closed fracture of right tibial plateau","Condition","SNOMED","Clinical Finding","S","10925001000119105","2018-01-31","2099-12-31",
4124856,"Inferior mesenteric vein thrombosis","Condition","SNOMED","Clinical Finding","S","234041004","1970-01-01","2099-12-31",
40719231,"0.6 ML Enoxaparin 100 MG/ML Injectable Solution [Arovi] by ROVI Biotech","Drug","RxNorm Extension","Marketed Product","S","OMOP4738042","2018-06-04","2099-12-31",
4112183,"Esophageal varices with bleeding, associated with another disorder","Condition","SNOMED","Clinical Finding","S","195475003","1970-01-01","2099-12-31",
43295855,"Warfarin 5 MG Oral Tablet Box of 50","Drug","RxNorm Extension","Clinical Drug Box","S","OMOP551101","2017-08-24","2099-12-31",
41411706,"0.8 ML Enoxaparin 10000 UNT/ML Prefilled Syringe","Drug","RxNorm Extension","Quant Clinical Drug","S","OMOP2609668","2017-08-24","2099-12-31",
42894409,"Bypass Coronary Artery, Four or More Arteries from Aorta with Zooplastic Tissue, Percutaneous Endoscopic Approach","Procedure","ICD10PCS","ICD10PCS","S","021348W","2014-04-20","2099-12-31",
44822352,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, unspecified state of consciousness","Condition","ICD9CM","5-dig billing code",,"804.80","1970-01-01","2099-12-31",
45757392,"Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus","Condition","SNOMED","Clinical Finding","S","127991000119101","2015-01-31","2099-12-31",
45035287,"Warfarin Sodium 5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"51129385901","2009-08-01","2012-06-01","D"
44823546,"Extradural hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level","Condition","ICD9CM","5-dig billing code",,"852.45","1970-01-01","2099-12-31",
4335524,"Cementoplasty of acetabulum using fluoroscopic guidance","Procedure","SNOMED","Procedure","S","432431008","2009-01-31","2099-12-31",
4272169,"Direct thrombectomy of vena cava by abdominal incision","Procedure","SNOMED","Procedure","S","63560002","1970-01-01","2099-12-31",
44830486,"Open fractures involving skull or face with other bones, with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level","Condition","ICD9CM","5-dig billing code",,"804.84","1970-01-01","2099-12-31",
2725332,"Bypass Coronary Artery, Three Arteries from Thoracic Artery with Synthetic Substitute, Percutaneous Endoscopic Approach","Procedure","ICD10PCS","ICD10PCS","S","02124JC","2014-04-22","2099-12-31",
42876397,"0.6 ML Enoxaparin 100 MG/ML Prefilled Syringe [Hepaxane] Box of 20 by Italfarmaco","Drug","RxNorm Extension","Marketed Product","S","OMOP4873508","2020-01-15","2099-12-31",
40482941,"Open fracture of distal tibia and distal fibula","Condition","SNOMED","Clinical Finding","S","445311003","2010-07-31","2099-12-31",
44867824,"Warfarin Sodium 4 MG Oral Tablet","Drug","NDC","11-digit NDC",,"58016008375","2009-08-01","2012-12-01","D"
2108165,"Therapeutic apheresis; with extracorporeal immunoadsorption, selective adsorption or selective filtration and plasma reinfusion","Procedure","CPT4","CPT4","S","36516","2003-03-31","2099-12-31",
3172532,"Resection arthroplasty of right hip","Procedure","Nebraska Lexicon","Procedure","S","20110001000004105","2016-01-28","2099-12-31",
2514482,"Individual physician supervision of a patient (patient not present) in home, domiciliary or rest home (eg, assisted living facility) requiring complex and multidisciplinary care modalities involving regular physician development and/or revision of care pl","Procedure","CPT4","CPT4","S","99339","2006-02-13","2099-12-31",
21078821,"0.5 ML Dalteparin 25000 UNT/ML Prefilled Syringe Box of 5","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP286471","2017-08-24","2099-12-31",
45059701,"0.8 ML Fondaparinux sodium 12.5 MG/ML Prefilled Syringe [Arixtra]","Drug","NDC","11-digit NDC",,"00007323611","2009-10-01","2018-11-01","D"
41407067,"0.4 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Clexane] Box of 20 by Aca Mueller","Drug","RxNorm Extension","Marketed Product","S","OMOP2605029","2017-08-24","2099-12-31",
4129355,"Borderline thyrotoxicosis","Condition","SNOMED","Clinical Finding","S","237503005","1970-01-01","2099-12-31",
44047957,"Dalteparin 25000 UNT/ML Injection [Fragmin]","Drug","RxNorm Extension","Branded Drug","S","OMOP1042588","2017-08-24","2099-12-31",
44819785,"Chronic or unspecified peptic ulcer of unspecified site with hemorrhage and perforation, with obstruction","Condition","ICD9CM","5-dig billing code",,"533.61","1970-01-01","2099-12-31",
2725286,"Bypass Coronary Artery, Three Arteries from Left Internal Mammary with Autologous Venous Tissue, Open Approach","Procedure","ICD10PCS","ICD10PCS","S","0212099","2014-04-22","2099-12-31",
40160949,"Enoxaparin sodium 100 MG/ML Injectable Solution [Lovenox]","Drug","RxNorm","Branded Drug","S","854256","2009-07-05","2099-12-31",
443779,"Chronic gastrojejunal ulcer with hemorrhage, with perforation and with obstruction","Condition","SNOMED","Clinical Finding","S","24001002","1970-01-01","2099-12-31",
41404908,"0.2 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Lovenox] Box of 20","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2602870","2017-08-24","2099-12-31",
41168151,"dabigatran etexilate 150 MG Oral Capsule [Pradaxa] Box of 100 by Cc","Drug","RxNorm Extension","Marketed Product","S","OMOP2366113","2017-08-24","2099-12-31",
2514464,"Nursing facility discharge day management; 30 minutes or less","Procedure","CPT4","CPT4","S","99315","1970-01-01","2099-12-31",
45121450,"Atrial Fibrillation Sotalol Hydrochloride 120 MG Oral Tablet","Drug","NDC","11-digit NDC",,"53489050405","2017-06-01","2020-03-01","D"
44831935,"Twin, unspecified, born in hospital","Condition","ICD9CM","4-dig nonbill V code",,"V33.0","1970-01-01","2099-12-31",
4208524,"Arthroscopically aided anterior cruciate ligament repair","Procedure","SNOMED","Procedure","S","55244002","1970-01-01","2099-12-31",
43719845,"0.4 ML Enoxaparin 100 MG/ML Injectable Solution Box of 9","Drug","RxNorm Extension","Quant Clinical Box","S","OMOP716597","2017-08-24","2099-12-31",
434112,"Obstetric blood-clot pulmonary embolism - delivered with postnatal complication","Condition","SNOMED","Clinical Finding","S","200302000","1970-01-01","2099-12-31",
4015988,"Closed fracture patella, transverse","Condition","SNOMED","Clinical Finding","S","208596007","1970-01-01","2099-12-31",
44829039,"Unspecified gastritis and gastroduodenitis, without mention of hemorrhage","Condition","ICD9CM","5-dig billing code",,"535.50","1970-01-01","2099-12-31",
44910066,"Warfarin Sodium 7.5 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00781038608","2009-08-01","2011-02-01","D"
2109832,"Laser coagulation of prostate, including control of postoperative bleeding, complete (vasectomy, meatotomy, cystourethroscopy, urethral calibration and/or dilation, and internal urethrotomy are included if performed)","Procedure","CPT4","CPT4","S","52647","1970-01-01","2099-12-31",
40976600,"rivaroxaban 15 MG Oral Tablet [Xarelto] Box of 14 by Beragena","Drug","RxNorm Extension","Marketed Product","S","OMOP2174562","2017-08-24","2099-12-31",
41406474,"0.4 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] Box of 20 by Kohlpharma","Drug","RxNorm Extension","Marketed Product","S","OMOP2604436","2017-08-24","2099-12-31",
45601028,"Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with other forms of angina pectoris","Condition","ICD10CM","6-char billing code",,"I25.738","1970-01-01","2099-12-31",
45284902,"Warfarin Sodium 1 MG Oral Tablet","Drug","NDC","11-digit NDC",,"00781035208","2009-08-01","2011-02-01","D"
44820078,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level","Condition","ICD9CM","5-dig billing code",,"800.24","1970-01-01","2099-12-31",
1569140,"Atherosclerosis of autologous artery coronary artery bypass graft(s) with angina pectoris","Condition","ICD10CM","5-char nonbill code",,"I25.72","2012-01-01","2099-12-31",
43530851,"Chronic non-traumatic intracranial subdural hemorrhage","Condition","SNOMED","Clinical Finding","S","609382000","2013-07-31","2099-12-31",
2109258,"Injection of sclerosing solution, hemorrhoids","Procedure","CPT4","CPT4","S","46500","1970-01-01","2099-12-31",
21127851,"0.8 ML Enoxaparin 100 MG/ML Prefilled Syringe [Clexane] by DE","Drug","RxNorm Extension","Marketed Product","S","OMOP287842","2017-08-24","2099-12-31",
41407007,"0.4 ML Enoxaparin 100 MG/ML Prefilled Syringe [Klexane] Box of 20 by Cc","Drug","RxNorm Extension","Marketed Product","S","OMOP2604969","2017-08-24","2099-12-31",
44832457,"Chronic peptic ulcer of unspecified site without mention of hemorrhage or perforation, without mention of obstruction","Condition","ICD9CM","5-dig billing code",,"533.70","1970-01-01","2099-12-31",
41411460,"0.8 ML Enoxaparin 10 UNT/ML Prefilled Syringe [Klexane] Box of 24","Drug","RxNorm Extension","Quant Branded Box","S","OMOP2609422","2017-08-24","2099-12-31",
